property_id,city,locality,property_type,bhk,area_sqft,bathrooms,floor,age_years,amenities,amenity_score,price,school_nearby,hospital_nearby,metro_nearby,mall_nearby,location_score,rent_yield,capital_apprec,investment_score,is_fraud
2107,Delhi,Lajpat Nagar,Plot,0,4732,2,0,12,Gym|Fire Safety|Visitor Parking,3,70189764,8.2,9.7,5.2,6.8,7.47,3.49,2.66,3.08,0
2108,Delhi,Rohini,Plot,0,1475,1,0,16,Swimming Pool|Garden|Fire Safety|Play Area|CCTV|Intercom|Visitor Parking|Power Backup|Parking|Club House|Jogging Track|Lift|Security|Gym,14,13969016,1.9,2.6,8.5,0.1,3.27,4.18,5.54,4.86,0
2109,Hyderabad,Madhapur,Plot,0,4167,1,0,14,Club House|CCTV|Visitor Parking|Jogging Track|Lift,5,34856556,8.9,2.7,4.0,4.4,5.0,6.3,2.34,4.32,0
2110,Jaipur,Malviya Nagar,Independent House,1,671,1,22,24,Swimming Pool|Jogging Track|Intercom|Parking|Play Area|Security|Power Backup|Lift,8,3715276,2.9,0.0,9.6,3.9,4.1,2.2,5.85,4.03,0
2111,Delhi,Saket,Independent House,3,1139,3,14,7,Garden|Play Area|Security|Club House|Lift|Parking|Jogging Track|Intercom|Power Backup|Gym|CCTV|Swimming Pool,12,19627181,6.2,9.9,5.6,1.4,5.78,6.21,2.5,4.36,0
2112,Delhi,Saket,Apartment,2,1202,2,20,10,CCTV|Gym|Lift|Play Area|Club House,5,19414892,0.3,4.6,1.7,0.6,1.8,4.56,1.33,2.94,0
2113,Delhi,Rohini,Commercial,0,1292,3,4,14,Gym,1,12963720,8.8,9.1,2.0,9.0,7.22,5.41,14.86,10.13,0
2114,Kolkata,Salt Lake,Independent House,1,664,1,0,20,Lift|Intercom|Jogging Track|Garden|Gym|Power Backup|Club House|Security|Parking|Swimming Pool|Play Area|Fire Safety|Visitor Parking|CCTV,14,4155237,3.1,1.8,1.4,4.4,2.68,7.93,12.93,10.43,0
2115,Chennai,Porur,Apartment,1,918,1,2,10,Gym|Garden|Power Backup,3,6028584,8.0,9.8,9.6,3.1,7.62,7.07,4.63,5.85,0
2116,Pune,Hadapsar,Plot,0,1480,2,0,13,Parking|Fire Safety|Garden|Swimming Pool|Visitor Parking|Power Backup|CCTV|Security,8,10734070,0.0,3.9,4.2,8.1,4.05,7.61,14.05,10.83,0
2117,Kolkata,New Town,Villa,4,2427,4,0,30,CCTV|Power Backup|Club House|Intercom|Visitor Parking|Play Area|Lift|Jogging Track|Fire Safety|Parking|Security|Swimming Pool|Gym|Garden,14,13970238,6.4,3.6,0.4,9.7,5.03,2.65,8.14,5.4,0
2118,Jaipur,Ajmer Road,Plot,0,3268,1,0,4,Garden|Lift|Security,3,14474263,3.1,4.2,7.4,3.8,4.62,2.91,2.55,2.73,0
2119,Delhi,Vasant Kunj,Plot,0,2870,3,0,23,Garden|Parking|Fire Safety|Lift|CCTV|Visitor Parking|Gym|Security|Jogging Track|Intercom|Play Area|Club House,12,45268326,7.7,1.0,7.1,4.9,5.17,3.17,8.71,5.94,0
2120,Jaipur,Malviya Nagar,Plot,0,2840,1,0,27,Club House|Security|Lift|Visitor Parking|Garden|Jogging Track|Parking|CCTV|Gym|Intercom,10,14462387,5.9,4.2,0.2,4.1,3.6,3.56,11.84,7.7,0
2121,Pune,Hinjewadi,Apartment,1,693,1,2,5,Garden|Lift|Security|Play Area|Visitor Parking|Swimming Pool|Parking|Intercom|Gym|Fire Safety|Jogging Track|CCTV|Club House,13,7894874,9.5,4.2,8.2,2.4,6.07,2.85,10.99,6.92,0
2122,Jaipur,Mansarovar,Apartment,1,703,1,5,1,Security|Swimming Pool|CCTV|Power Backup|Intercom|Gym|Visitor Parking|Jogging Track|Parking|Club House|Lift,11,4187143,9.2,4.7,1.2,1.1,4.05,6.14,11.47,8.8,0
2123,Surat,Piplod,Commercial,0,1999,1,24,23,Play Area,1,8235667,8.8,1.6,9.9,3.5,5.95,6.29,14.69,10.49,0
2124,Mumbai,Thane,Commercial,0,1358,1,18,20,Fire Safety|Play Area|Power Backup|Intercom,4,16629972,3.6,0.1,1.2,2.1,1.75,4.63,4.13,4.38,0
2125,Jaipur,Malviya Nagar,Apartment,1,841,1,29,5,Intercom|Play Area|Power Backup|Fire Safety|Gym|Jogging Track|Parking|Club House,8,5707380,7.6,7.2,4.7,9.5,7.25,2.63,1.38,2.0,0
2126,Jaipur,Vaishali Nagar,Commercial,0,2225,1,4,28,Play Area|CCTV|Visitor Parking,3,8093179,3.8,4.8,7.7,5.4,5.43,4.91,12.73,8.82,0
2127,Mumbai,Juhu,Plot,0,1668,1,0,5,Lift|Intercom|Gym|Play Area|Visitor Parking|Garden|CCTV|Security|Fire Safety|Jogging Track|Power Backup|Club House,12,52350342,6.7,2.9,8.0,1.3,4.73,7.26,14.5,10.88,0
2128,Bangalore,Koramangala,Plot,0,1111,2,0,19,Visitor Parking|Club House|Intercom|Garden|Power Backup|Lift|Fire Safety|Play Area|Security|Gym,10,13394423,4.4,6.8,0.7,6.2,4.52,2.71,9.09,5.9,0
2129,Pune,Kharadi,Apartment,3,1056,3,23,3,Club House|Lift|Parking|Fire Safety|Swimming Pool|Gym|Power Backup|Intercom|CCTV|Garden|Jogging Track|Play Area|Visitor Parking,13,11227538,1.6,8.5,7.0,6.9,6.0,5.72,13.12,9.42,0
2130,Surat,Vesu,Independent House,3,1515,3,2,7,,0,2368558,9.1,7.4,6.0,8.1,7.65,6.88,5.43,6.15,1
2131,Hyderabad,Banjara Hills,Villa,3,4817,3,0,29,Club House,1,45174206,3.6,8.1,5.5,3.9,5.27,3.74,10.98,7.36,0
2132,Hyderabad,Gachibowli,Commercial,0,1651,1,9,17,Swimming Pool,1,3863023,0.2,1.2,7.6,9.1,4.53,4.52,11.76,8.14,1
2133,Bangalore,Indiranagar,Commercial,0,2697,2,27,30,Garden,1,29064665,5.5,3.2,7.6,8.6,6.22,2.82,11.79,7.3,0
2134,Ahmedabad,Navrangpura,Independent House,1,668,1,7,18,Visitor Parking|CCTV|Power Backup|Intercom|Swimming Pool,5,3576095,2.6,3.8,9.4,0.5,4.08,6.03,9.38,7.71,0
2135,Bangalore,Whitefield,Plot,0,954,1,0,9,Lift|Club House|Jogging Track|Garden|Fire Safety|Visitor Parking|Power Backup|Security|Swimming Pool|Gym|Parking|CCTV,12,10295909,0.3,2.0,8.3,4.6,3.8,4.17,12.28,8.22,0
2136,Ahmedabad,Thaltej,Villa,4,2301,4,0,6,Power Backup,1,12941821,9.8,5.3,7.8,8.9,7.95,3.78,2.02,2.9,0
2137,Chennai,Adyar,Independent House,4,1887,4,5,12,,0,19095037,1.7,2.6,7.5,6.9,4.68,4.42,3.07,3.75,0
2138,Ahmedabad,Satellite,Commercial,0,2414,2,1,14,Club House|Lift|Parking|Gym|Power Backup|Fire Safety,6,12899147,1.4,9.5,8.6,7.1,6.65,7.66,3.92,5.79,0
2139,Jaipur,Mansarovar,Plot,0,4220,3,0,4,CCTV|Parking|Security|Intercom|Club House,5,22062425,8.4,6.1,4.1,6.7,6.33,2.18,4.69,3.44,0
2140,Jaipur,Mansarovar,Commercial,0,1257,1,1,22,Visitor Parking|Garden|Security|Lift|Gym,5,5381790,0.3,5.2,8.3,7.7,5.38,4.85,9.09,6.97,0
2141,Delhi,Vasant Kunj,Commercial,0,2140,2,30,8,Gym|Garden|Security|Play Area|Visitor Parking|Club House|Power Backup|Fire Safety|CCTV|Jogging Track|Lift|Swimming Pool,12,38746160,3.4,1.6,8.5,5.9,4.85,7.18,4.38,5.78,0
2142,Jaipur,C-Scheme,Villa,3,5706,3,0,6,Club House|Jogging Track|Parking|Power Backup|Security|Visitor Parking|Gym|Garden|Swimming Pool|Fire Safety|Lift|CCTV|Play Area,13,42386124,0.8,4.6,3.7,8.9,4.5,4.56,2.69,3.62,0
2143,Ahmedabad,Bodakdev,Plot,0,2146,1,0,24,Parking|CCTV|Intercom|Garden,4,10055018,2.7,5.5,5.8,2.3,4.08,4.25,14.16,9.21,0
2144,Kolkata,Alipore,Apartment,2,1099,2,27,25,Parking|Gym,2,7005743,7.5,9.9,9.8,7.9,8.78,2.08,14.96,8.52,0
2145,Chennai,T Nagar,Plot,0,3000,2,0,26,Gym,1,21669319,0.3,0.7,4.6,8.9,3.62,2.12,4.02,3.07,0
2146,Delhi,Saket,Villa,4,2122,4,0,28,Play Area|Gym|Visitor Parking|Lift|CCTV,5,26984686,1.8,8.4,1.8,9.2,5.3,4.26,4.13,4.2,0
2147,Delhi,Saket,Villa,5,4082,5,0,25,Club House|Security|Intercom|Gym|Jogging Track|Visitor Parking|Play Area,7,50206973,7.6,3.3,0.6,8.8,5.07,5.69,9.58,7.63,0
2148,Jaipur,C-Scheme,Apartment,2,1177,2,19,7,Power Backup|Jogging Track,2,6223621,7.6,1.8,8.6,1.6,4.9,5.44,12.51,8.97,0
2149,Hyderabad,Madhapur,Apartment,3,1576,3,26,13,,0,15073701,4.3,4.2,4.0,3.3,3.95,3.03,13.08,8.05,0
2150,Jaipur,C-Scheme,Independent House,2,1101,2,15,8,Jogging Track|Play Area|CCTV|Garden|Gym|Power Backup|Fire Safety|Lift|Club House,9,6484422,8.2,4.2,5.0,3.6,5.25,4.48,13.19,8.84,0
2151,Bangalore,Koramangala,Commercial,0,341,3,22,29,CCTV,1,3241972,8.4,6.0,1.7,7.7,5.95,7.42,11.87,9.64,0
2152,Chennai,T Nagar,Commercial,0,433,2,8,17,Gym|CCTV|Security|Parking|Play Area|Garden|Jogging Track|Swimming Pool|Club House,9,3177653,9.6,2.4,0.7,1.5,3.55,4.25,10.13,7.19,0
2153,Pune,Baner,Apartment,1,916,1,28,23,Garden|Lift|Fire Safety,3,7238113,6.8,0.3,8.6,5.8,5.38,6.88,12.32,9.6,0
2154,Chennai,T Nagar,Commercial,0,1093,1,6,28,Lift|Security,2,7033810,1.6,4.3,0.1,5.4,2.85,4.08,11.45,7.76,0
2155,Jaipur,Malviya Nagar,Apartment,2,1225,2,30,25,Visitor Parking|Lift|Swimming Pool|Parking,4,6323941,0.6,7.8,7.5,3.9,4.95,7.45,9.56,8.51,0
2156,Surat,Vesu,Apartment,1,673,1,7,30,Club House|Security|Swimming Pool|Power Backup|Play Area|Lift|Garden,7,2974602,0.7,0.1,1.8,7.7,2.58,3.61,2.3,2.96,0
2157,Hyderabad,Kondapur,Independent House,1,900,1,4,5,Power Backup|Swimming Pool|Jogging Track|Security|Visitor Parking|Fire Safety,6,7065352,7.2,1.3,4.2,9.5,5.55,4.84,3.12,3.98,0
2158,Jaipur,Mansarovar,Independent House,4,1305,4,28,28,Jogging Track|Gym,2,5598891,4.3,4.5,7.7,0.3,4.2,5.43,3.22,4.33,0
2159,Jaipur,C-Scheme,Independent House,2,938,2,1,6,Jogging Track|Swimming Pool,2,6110941,6.9,8.6,3.5,3.2,5.55,3.63,11.08,7.36,0
2160,Bangalore,Koramangala,Commercial,0,2920,1,9,7,Fire Safety|Gym|Intercom|Power Backup|Play Area|CCTV|Parking|Jogging Track|Security|Lift,10,41897291,3.7,7.4,8.6,1.5,5.3,2.56,8.63,5.6,0
2161,Chennai,Velachery,Commercial,0,748,3,5,23,Gym|Lift|Intercom|Power Backup|Play Area|Fire Safety|Club House|Security|Garden|CCTV|Swimming Pool|Jogging Track|Parking|Visitor Parking,14,4044861,9.9,4.3,1.0,8.7,5.97,7.66,3.32,5.49,0
2162,Ahmedabad,Thaltej,Independent House,4,1481,4,1,28,Garden|Play Area|Intercom|Fire Safety|Jogging Track|CCTV|Security|Club House,8,7494795,1.7,7.7,7.0,7.1,5.88,4.87,6.66,5.77,0
2163,Bangalore,Koramangala,Commercial,0,1390,2,15,4,CCTV|Visitor Parking|Parking|Garden|Lift|Security|Play Area|Power Backup|Jogging Track|Gym,10,18787196,3.9,5.6,1.7,8.7,4.97,2.05,2.49,2.27,0
2164,Bangalore,HSR Layout,Plot,0,2176,2,0,14,Intercom|Club House,2,19393099,7.6,8.8,6.5,0.9,5.95,7.67,12.1,9.88,0
2165,Hyderabad,Madhapur,Apartment,3,1583,3,18,5,Gym|Visitor Parking|Fire Safety|CCTV|Club House|Play Area|Parking|Intercom|Garden,9,17289596,1.3,4.0,2.6,8.3,4.05,4.06,12.75,8.4,0
2166,Surat,Katargam,Plot,0,2390,1,0,2,Fire Safety|Lift|Play Area|Gym|Jogging Track|Security|Swimming Pool,7,11322255,7.6,5.7,2.5,7.6,5.85,5.23,3.49,4.36,0
2167,Bangalore,HSR Layout,Plot,0,1567,1,0,30,Security|Club House|Gym|Jogging Track|Visitor Parking|Play Area|Parking|Fire Safety|CCTV,9,15537906,3.2,2.8,1.1,6.9,3.5,4.51,12.77,8.64,0
2168,Ahmedabad,Navrangpura,Villa,4,4105,4,0,6,Intercom|Jogging Track|Garden|Gym|Play Area|Visitor Parking|Security|Power Backup|Swimming Pool|Fire Safety|Parking,11,26858291,4.4,4.3,1.5,2.2,3.1,2.67,14.76,8.71,0
2169,Hyderabad,Kondapur,Apartment,1,929,1,29,25,Lift|Fire Safety|Jogging Track|Swimming Pool|Club House|Visitor Parking|Parking|Play Area|Garden,9,6563639,3.5,9.0,2.9,9.2,6.15,3.18,3.5,3.34,0
2170,Ahmedabad,Navrangpura,Commercial,0,1782,2,30,13,Visitor Parking|Gym|Club House|Security|Lift|CCTV|Parking|Intercom|Fire Safety|Power Backup|Play Area|Garden|Swimming Pool|Jogging Track,14,11328316,1.0,5.5,0.2,0.9,1.9,7.08,9.68,8.38,0
2171,Surat,Vesu,Villa,4,3297,4,0,1,Parking|Lift|Intercom|Security|Power Backup|Visitor Parking|Jogging Track|Club House|Fire Safety|Gym|Play Area|CCTV|Garden|Swimming Pool,14,21550137,7.8,8.0,5.0,3.9,6.17,3.53,8.98,6.25,0
2172,Mumbai,Andheri,Independent House,3,1548,3,11,23,Club House|Visitor Parking|Parking,3,24855666,5.7,2.8,4.7,2.0,3.8,4.6,10.89,7.75,0
2173,Delhi,Dwarka,Apartment,3,1232,3,16,27,Play Area|Garden|Power Backup|Lift|Parking,5,11426400,7.3,2.3,7.8,6.0,5.85,7.01,1.46,4.23,0
2174,Hyderabad,Kondapur,Commercial,0,618,2,21,13,,0,4413483,8.5,6.4,7.4,2.9,6.3,4.73,14.39,9.56,0
2175,Jaipur,C-Scheme,Independent House,2,1034,2,1,12,Club House|Swimming Pool|Intercom|Power Backup|Garden|Fire Safety|Lift|Security|Jogging Track|Visitor Parking|CCTV,11,5979267,4.0,9.2,9.0,7.8,7.5,4.21,5.16,4.69,0
2176,Delhi,Lajpat Nagar,Independent House,1,630,1,4,14,Jogging Track|Parking|CCTV|Swimming Pool|Gym|Intercom|Lift,7,8840657,7.0,6.5,8.4,3.9,6.45,3.74,4.31,4.03,0
2177,Kolkata,Ballygunge,Apartment,3,1037,3,7,22,Power Backup|Lift|Club House,3,5546233,2.5,0.3,4.8,4.4,3.0,3.27,12.44,7.85,0
2178,Ahmedabad,Bodakdev,Commercial,0,855,1,23,5,Club House|Power Backup|CCTV|Play Area|Lift|Swimming Pool,6,5125268,7.7,4.5,6.5,4.3,5.75,3.31,11.64,7.48,0
2179,Surat,Adajan,Plot,0,4656,1,0,18,Security|Lift|Play Area|Parking|Intercom|CCTV,6,18783723,9.9,0.2,8.4,8.0,6.62,5.83,12.87,9.35,0
2180,Chennai,Adyar,Villa,3,2766,3,0,22,Gym|Lift|Play Area|Intercom|Club House|Swimming Pool|CCTV,7,22099269,4.4,4.1,2.1,8.4,4.75,6.58,6.63,6.61,0
2181,Bangalore,Hebbal,Apartment,4,1396,4,30,25,CCTV|Parking|Intercom|Fire Safety|Swimming Pool|Jogging Track|Visitor Parking|Security|Gym,9,10418886,4.2,3.2,8.8,2.0,4.55,6.83,7.49,7.16,0
2182,Ahmedabad,Bodakdev,Commercial,0,2032,2,19,8,Club House|CCTV,2,12715040,0.3,7.2,5.9,6.9,5.08,5.99,14.61,10.3,0
2183,Delhi,Rohini,Independent House,3,1615,3,22,0,Lift,1,18910616,5.7,9.8,4.5,9.9,7.47,5.59,1.89,3.74,0
2184,Pune,Hadapsar,Plot,0,2355,1,0,11,CCTV|Intercom|Parking|Lift,4,14294394,9.1,7.4,2.8,7.9,6.8,6.87,10.76,8.81,0
2185,Delhi,Saket,Commercial,0,757,2,15,16,Gym|Club House|Play Area|Visitor Parking|Lift|Security|Swimming Pool|Parking|Garden|CCTV|Fire Safety|Intercom|Power Backup,13,11115837,2.5,7.7,9.2,6.6,6.5,7.41,10.16,8.79,0
2186,Delhi,Vasant Kunj,Apartment,2,1281,2,14,24,,0,18842971,0.5,6.0,1.6,6.3,3.6,2.26,13.32,7.79,0
2187,Hyderabad,Banjara Hills,Commercial,0,2876,3,1,16,Fire Safety|Swimming Pool|Power Backup|Parking|Club House|Play Area|Intercom|Lift|Security|CCTV,10,31219052,8.7,3.0,3.0,5.3,5.0,6.51,1.42,3.96,0
2188,Mumbai,Juhu,Villa,5,5958,5,0,21,Garden|CCTV|Parking|Play Area|Power Backup|Lift|Swimming Pool|Gym|Security,9,145101212,4.2,5.9,1.1,6.0,4.3,7.37,13.02,10.2,0
2189,Bangalore,Indiranagar,Plot,0,4010,1,0,0,Gym|Intercom|Parking|Fire Safety|Security|Swimming Pool|Power Backup|Play Area,8,61038538,8.0,9.9,4.2,6.7,7.2,7.29,4.93,6.11,0
2190,Hyderabad,Madhapur,Commercial,0,1862,3,20,5,Lift|Garden|Intercom|Play Area|Power Backup|Gym|Swimming Pool|CCTV|Jogging Track|Parking,10,17501779,9.3,1.4,1.6,8.8,5.28,3.29,9.35,6.32,0
2191,Surat,Adajan,Villa,3,5556,3,0,11,Gym|Parking|Intercom,3,25886049,5.7,4.1,8.2,7.0,6.25,3.5,6.27,4.88,0
2192,Ahmedabad,Bodakdev,Villa,4,3784,4,0,12,Parking|Visitor Parking|Jogging Track|Lift|Gym,5,18739628,2.2,7.6,2.6,7.5,4.97,6.2,12.41,9.3,0
2193,Pune,Baner,Apartment,2,1247,2,12,26,Lift|Intercom|Visitor Parking|Parking|Swimming Pool|Garden|Power Backup|Security|CCTV|Fire Safety|Play Area,11,10237583,7.1,4.1,10.0,9.6,7.7,3.38,1.54,2.46,0
2194,Kolkata,Ballygunge,Commercial,0,2859,3,13,9,Swimming Pool|Parking|Garden|CCTV|Lift|Power Backup|Visitor Parking|Fire Safety|Jogging Track,9,22394604,2.6,6.0,3.9,1.7,3.55,4.46,9.68,7.07,0
2195,Mumbai,Juhu,Plot,0,4061,1,0,30,CCTV|Fire Safety|Club House|Parking|Security|Garden|Jogging Track,7,76436860,5.9,8.9,6.0,8.2,7.25,5.53,11.32,8.43,0
2196,Jaipur,Malviya Nagar,Villa,4,5711,4,0,27,Intercom|Fire Safety|Power Backup|Jogging Track|Play Area|Parking,6,26763132,7.8,0.1,1.2,2.5,2.9,3.04,8.33,5.69,0
2197,Chennai,Adyar,Villa,3,4481,3,0,6,Intercom|Jogging Track|Security|CCTV|Swimming Pool|Parking|Fire Safety|Visitor Parking|Gym,9,48132206,9.0,2.9,0.5,9.8,5.55,6.19,14.02,10.11,0
2198,Bangalore,Hebbal,Apartment,3,1232,3,27,1,Lift|Jogging Track|CCTV|Swimming Pool|Security|Fire Safety|Play Area|Gym|Power Backup|Intercom|Visitor Parking|Garden|Club House,13,12952398,8.4,4.7,0.3,6.1,4.88,4.61,5.58,5.1,0
2199,Kolkata,Park Street,Villa,5,2909,5,0,9,Gym|Garden|CCTV|Play Area|Parking|Fire Safety|Jogging Track|Swimming Pool|Power Backup|Club House|Intercom|Visitor Parking|Lift|Security,14,21963761,9.4,1.0,9.4,5.6,6.35,5.72,2.75,4.23,0
2200,Surat,Althan,Apartment,3,1411,3,17,4,Gym|Swimming Pool|Power Backup|Play Area|Garden|Security|Fire Safety|Intercom|Lift|Club House|CCTV|Jogging Track|Visitor Parking|Parking,14,7912759,1.5,7.6,9.2,6.4,6.17,6.63,12.89,9.76,0
2201,Mumbai,Powai,Villa,4,5820,4,0,8,Jogging Track,1,127813620,2.3,0.7,1.9,6.6,2.88,3.89,6.67,5.28,0
2202,Mumbai,Bandra,Plot,0,4815,2,0,6,Parking|Swimming Pool|Power Backup|Garden|Gym|Security|Club House|CCTV|Lift|Visitor Parking,10,155768804,1.5,3.3,6.2,8.4,4.85,5.59,1.99,3.79,0
2203,Hyderabad,Jubilee Hills,Plot,0,2384,1,0,14,,0,24843589,7.3,8.1,8.5,3.1,6.75,7.08,5.01,6.04,0
2204,Surat,Adajan,Independent House,4,1641,4,0,14,Intercom|Club House|Parking|Security|Garden|Swimming Pool|Gym|CCTV|Play Area|Visitor Parking|Jogging Track,11,8238305,7.6,0.7,4.7,0.3,3.33,7.51,8.8,8.16,0
2205,Pune,Hinjewadi,Plot,0,2757,3,0,5,Intercom|CCTV|Garden|Swimming Pool|Lift|Jogging Track|Club House|Play Area|Parking|Gym|Visitor Parking|Fire Safety|Power Backup,13,28969279,3.4,5.4,0.8,7.4,4.25,2.57,13.53,8.05,0
2206,Ahmedabad,Prahlad Nagar,Independent House,4,1885,4,11,7,Play Area|Swimming Pool|Club House|Gym|Power Backup|CCTV|Fire Safety|Intercom|Parking,9,4025761,2.5,8.3,0.1,3.1,3.5,7.36,2.64,5.0,1
2207,Chennai,Anna Nagar,Villa,5,3025,5,0,5,Visitor Parking,1,24929319,6.8,5.9,3.9,1.6,4.55,7.64,11.24,9.44,0
2208,Hyderabad,Jubilee Hills,Independent House,4,1900,4,30,8,Jogging Track|Fire Safety|Gym|Play Area|Power Backup|Intercom|Visitor Parking|Swimming Pool|Security|Parking,10,21849959,7.0,0.9,9.0,2.8,4.92,4.62,9.4,7.01,0
2209,Hyderabad,Gachibowli,Independent House,4,1335,4,6,1,Security|CCTV|Power Backup|Lift|Play Area|Gym|Intercom|Club House|Fire Safety|Garden|Jogging Track|Parking|Swimming Pool|Visitor Parking,14,12038568,0.4,6.8,1.2,7.0,3.85,2.56,12.75,7.66,0
2210,Chennai,T Nagar,Apartment,1,702,1,21,27,Parking|Visitor Parking|Club House|Jogging Track|Swimming Pool|CCTV|Garden|Lift|Fire Safety|Play Area|Power Backup|Security|Gym|Intercom,14,6526537,4.0,1.9,1.2,5.9,3.25,4.42,5.13,4.78,0
2211,Ahmedabad,Satellite,Villa,3,4368,3,0,7,Power Backup|Play Area|Gym|Fire Safety|Visitor Parking|Lift|Garden|CCTV|Parking,9,25917002,7.3,9.6,0.6,5.3,5.7,7.35,11.82,9.59,0
2212,Hyderabad,Banjara Hills,Plot,0,1320,2,0,12,Swimming Pool|CCTV|Visitor Parking|Garden|Security|Lift|Club House|Power Backup|Jogging Track|Play Area|Intercom,11,15528260,4.1,2.5,7.0,5.8,4.85,7.54,6.09,6.81,0
2213,Mumbai,Andheri,Plot,0,1403,3,0,17,Gym|Parking|Garden|Power Backup,4,22601032,9.1,0.1,9.1,5.2,5.87,2.29,13.99,8.14,0
2214,Mumbai,Juhu,Villa,3,5045,3,0,12,Club House|Gym|Garden,3,141124951,7.3,8.9,0.9,6.3,5.85,3.6,1.11,2.35,0
2215,Jaipur,Ajmer Road,Apartment,1,710,1,18,1,Swimming Pool|Parking|Gym|Security|Jogging Track|Visitor Parking|Garden|Fire Safety|CCTV,9,3366371,3.4,6.9,7.7,4.6,5.65,4.23,7.54,5.88,0
2216,Surat,Katargam,Villa,3,3329,3,0,12,,0,12178943,7.2,4.3,1.3,9.7,5.62,4.09,12.41,8.25,0
2217,Ahmedabad,Prahlad Nagar,Independent House,3,1279,3,20,18,Gym|Garden,2,7084825,5.6,6.0,6.9,9.3,6.95,3.35,2.27,2.81,0
2218,Jaipur,Vaishali Nagar,Commercial,0,794,3,17,19,Garden|Play Area|Fire Safety|Intercom|Security|Lift,6,3763498,8.5,7.6,4.0,4.1,6.05,7.2,9.36,8.28,0
2219,Pune,Kharadi,Apartment,4,1831,4,15,1,Jogging Track|Club House|Visitor Parking|Gym|Security,5,17317262,4.1,8.1,8.4,3.1,5.93,4.54,7.27,5.9,0
2220,Chennai,Porur,Villa,4,5126,4,0,0,Security|Garden,2,42880574,0.6,5.0,0.3,3.7,2.4,3.19,1.06,2.12,0
2221,Ahmedabad,Satellite,Apartment,4,1708,4,25,3,Club House|Gym|Garden|Intercom|Power Backup,5,10233096,3.7,1.8,3.0,2.1,2.65,5.54,5.31,5.42,0
2222,Surat,Katargam,Apartment,4,1470,4,23,23,Security|Swimming Pool|Play Area|Garden|Power Backup,5,4603860,3.2,4.6,5.7,7.4,5.22,6.55,14.05,10.3,0
2223,Surat,Althan,Plot,0,4361,3,0,29,Fire Safety|Jogging Track|Club House|CCTV,4,15631453,3.3,8.9,5.5,1.9,4.9,3.93,9.5,6.71,0
2224,Chennai,Adyar,Plot,0,4043,3,0,30,,0,30699766,4.7,7.7,9.7,9.9,8.0,6.16,12.87,9.52,0
2225,Delhi,Lajpat Nagar,Independent House,2,1238,2,0,25,Swimming Pool|CCTV|Parking|Jogging Track|Gym|Garden|Club House|Security|Fire Safety|Intercom,10,15696884,8.2,6.9,6.0,4.8,6.48,6.72,2.87,4.79,0
2226,Surat,Piplod,Independent House,3,1040,3,5,27,Parking|Garden|Security|Fire Safety|Club House|Power Backup|CCTV|Lift,8,4089558,6.5,2.6,4.4,9.2,5.67,5.73,10.93,8.33,0
2227,Hyderabad,Jubilee Hills,Independent House,2,823,2,4,7,Parking|Gym|CCTV|Swimming Pool|Lift|Visitor Parking|Play Area|Security|Jogging Track|Power Backup,10,10138558,8.0,5.2,2.9,2.1,4.55,3.78,10.24,7.01,0
2228,Surat,Althan,Commercial,0,911,3,0,25,Power Backup|Garden|Visitor Parking|Swimming Pool|Jogging Track|Lift|CCTV|Play Area|Security|Gym,10,3431441,4.4,4.4,6.9,6.2,5.48,3.21,14.43,8.82,0
2229,Delhi,Dwarka,Apartment,4,1491,4,7,6,Parking|Fire Safety|Club House|Play Area|Visitor Parking|CCTV|Power Backup|Security|Jogging Track|Garden,10,19926894,9.4,4.1,7.3,7.0,6.95,2.2,6.58,4.39,0
2230,Chennai,Porur,Apartment,4,1203,4,6,17,Gym|Security|Club House|Fire Safety|Garden,5,8636725,1.7,5.0,3.0,6.3,4.0,2.51,12.54,7.52,0
2231,Ahmedabad,Prahlad Nagar,Apartment,2,1259,2,15,8,,0,7746350,8.7,4.7,7.6,5.1,6.53,4.57,6.88,5.72,0
2232,Pune,Hadapsar,Apartment,4,1363,4,0,26,,0,6735683,4.0,8.0,6.6,3.6,5.55,7.08,12.33,9.71,0
2233,Kolkata,Park Street,Plot,0,1381,2,0,18,Lift|Garden|CCTV|Power Backup|Jogging Track|Security|Swimming Pool,7,8602391,2.2,5.9,7.7,6.8,5.65,6.49,12.74,9.62,0
2234,Chennai,Adyar,Apartment,3,1613,3,29,22,Club House|Gym|CCTV|Jogging Track|Garden|Play Area|Visitor Parking|Fire Safety,8,17211747,7.0,6.6,1.4,4.2,4.8,7.23,5.15,6.19,0
2235,Bangalore,Whitefield,Villa,5,3907,5,0,28,Swimming Pool|Parking|Fire Safety|Visitor Parking|Intercom|CCTV,6,30133178,0.7,8.7,1.0,6.2,4.15,5.37,5.75,5.56,0
2236,Chennai,Anna Nagar,Apartment,1,693,1,21,14,Jogging Track|Fire Safety|Parking|Visitor Parking|Security|Intercom,6,6502662,3.0,5.0,1.7,8.9,4.65,5.82,5.77,5.79,0
2237,Ahmedabad,Thaltej,Plot,0,1326,3,0,24,Intercom|Parking|Visitor Parking|Security|Power Backup|Fire Safety|CCTV|Gym,8,6789523,5.5,8.5,0.7,5.2,4.97,4.31,2.08,3.19,0
